"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
;"ApprovalAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to AddressAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to AlternatePartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ApprovalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to AssemblyViewRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElementRealization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownElementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownVersionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to BreakdownVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Certification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to CertificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Class (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ClassString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Classification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Condition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ConditionalConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ConfiguredAssemblyEffectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Contract (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ContractAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DateAndPersonAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DateTimeAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Descriptor (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DescriptorRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DocumentAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DocumentDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DocumentDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DocumentVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Effectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to EffectivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to EventAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ExternalClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ExternalClassSystem (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ExternalOwlClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ExternalPropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to File (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to FrozenAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to GeometricRepresentation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Identifier (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IdentifierRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to InZone (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualAssemblyRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPart (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPartTestResult (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IndividualPartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to InformationUsageRight (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to InformationUsageRightAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to MaterialIdentification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to MaterialPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ModelPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to OccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PersonInOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ProcessOperationResourceAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ProcessPlan (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ProductClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ProjectAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyDefinitionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyDefinitionString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyValue (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyValueAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to PropertyValueRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Proxy (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Requirement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementSource (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to RequirementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SecurityClassification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SecurityClassificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Specification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationCategory (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationCategoryAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationInclusion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to SpecificationInclusionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to StyledModel (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to TimeIntervalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ViewContext (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to ViewOccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to WorkOrder (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to WorkOrderAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to WorkRequest (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to WorkRequestAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ApprovalAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
"ApprovalRelationship";;"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Approval (as related)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Approval (as relating)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"ApprovalRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"ApprovingPersonOrganization";;"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to Organization (as approver)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to PersonInOrganization (as approver)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to DateTimeString (as dateApproved)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"ApprovingPersonOrganization to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"Certification";;"NO MAPPING PROVIDED";;;
;"Certification to Class (as certificationType)";"NO MAPPING PROVIDED";;;
;"Certification to ClassString (as certificationType)";"NO MAPPING PROVIDED";;;
;"Certification to ExternalClass (as certificationType)";"NO MAPPING PROVIDED";;;
;"Certification to ExternalOwlClass (as certificationType)";"NO MAPPING PROVIDED";;;
;"Certification to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"Certification to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"Certification to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"Certification to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"Certification to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"Certification to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"Certification to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"Certification to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"Certification to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"Certification to CharacterString (as name)";"NO MAPPING PROVIDED";;;
;"Certification to Descriptor (as name)";"NO MAPPING PROVIDED";;;
;"Certification to DescriptorSet (as name)";"NO MAPPING PROVIDED";;;
;"Certification to LocalizedString (as name)";"NO MAPPING PROVIDED";;;
;"Certification to TranslatedStringSet (as name)";"NO MAPPING PROVIDED";;;
;"Certification to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"Certification to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"Certification to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"Certification to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"CertificationAssignment";;"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Certification (as assignedCertification)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownElementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownElementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to BreakdownVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to DocumentDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to DocumentVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IndividualPart (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IndividualPartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IndividualPartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to PartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to PartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to PartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Requirement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to RequirementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to SupplierSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to Class (as role)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"CertificationAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"Contract";;"NO MAPPING PROVIDED";;;
;"Contract to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"Contract to Class (as contractType)";"NO MAPPING PROVIDED";;;
;"Contract to ClassString (as contractType)";"NO MAPPING PROVIDED";;;
;"Contract to ExternalClass (as contractType)";"NO MAPPING PROVIDED";;;
;"Contract to ExternalOwlClass (as contractType)";"NO MAPPING PROVIDED";;;
;"Contract to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"Contract to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"Contract to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"Contract to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"Contract to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"Contract to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"Contract to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"Contract to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"Contract to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"Contract to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"Contract to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"Contract to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"ContractAssignment";;"NO MAPPING PROVIDED";;;
;"ContractAssignment to Contract (as assignedContract)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Classification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Descriptor (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ExchangeContextClassLibrary (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Identifier (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to IndividualPart (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to InformationUsageRight (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Organization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to PersonInOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Proxy (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Requirement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementCollectionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementSource (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to RequirementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to WorkOrder (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to WorkRequest (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to Class (as role)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"ContractAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"ContractRelationship";;"NO MAPPING PROVIDED";;;
;"ContractRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to Contract (as related)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to Contract (as relating)";"NO MAPPING PROVIDED";;;
