"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
;"Event to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"Event to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"Event to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"Event to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"Event to Class (as eventType)";"NO MAPPING PROVIDED";;;
;"Event to ClassString (as eventType)";"NO MAPPING PROVIDED";;;
;"Event to ExternalClass (as eventType)";"NO MAPPING PROVIDED";;;
;"Event to ExternalOwlClass (as eventType)";"NO MAPPING PROVIDED";;;
;"Event to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"Event to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"Event to Duration (as offset)";"NO MAPPING PROVIDED";;;
;"Event to DateTimeString (as plannedStartDate)";"NO MAPPING PROVIDED";;;
"EventAssignment";;"NO MAPPING PROVIDED";;;
;"EventAssignment to Event (as assignedEvent)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ActivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ActivityRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to AddressAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to AlternativeSolutionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Approval (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ApprovalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ApprovalRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ApprovingPersonOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to AssemblyViewRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElementRealization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownElementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownVersionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to BreakdownVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Certification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to CertificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Class (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ClassString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Classification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Condition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ConditionalConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ConfiguredAssemblyEffectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Contract (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ContractAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DateAndPersonAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DateTimeAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Descriptor (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DescriptorRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DocumentAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DocumentDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DocumentDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to DocumentVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Effectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to EffectivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to EventAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalClassSystem (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalOwlClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalPropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to File (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to FrozenAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to GeometricRepresentation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Identifier (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IdentifierRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IdentifierSet (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IdentifierString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualAssemblyRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualPartTestResult (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualPartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualPartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IndividualPartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to InformationUsageRight (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to InformationUsageRightAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to MaterialIdentification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to MaterialPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ModelPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to OccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Organization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to OrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartToIndividualPartAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PartViewToIndividualPartViewAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Person (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PersonInOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PersonInOrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProcessOperationDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProcessOperationOccurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProcessOperationResourceAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProcessPlan (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProductConcept (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ProjectAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyDefinitionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyDefinitionString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyValue (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyValueAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to PropertyValueRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Proxy (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementSource (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to RequirementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SecurityClassification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SecurityClassificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SetMembership (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Specification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationCategory (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationCategoryAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationInclusion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SpecificationInclusionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to StyledModel (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to SubsetMember (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to TimeIntervalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ViewOccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to WorkOrder (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to WorkOrderAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to WorkRequest (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to WorkRequestAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"EventAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"EventAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"EventAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"EventAssignment to Class (as role)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"EventAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"EventRelationship";;"NO MAPPING PROVIDED";;;
;"EventRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"EventRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"EventRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"EventRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"EventRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"EventRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"EventRelationship to Event (as related)";"NO MAPPING PROVIDED";;;
;"EventRelationship to Event (as relating)";"NO MAPPING PROVIDED";;;
;"EventRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"EventRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"EventRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"EventRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"RetentionPeriod";;"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ActivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ActivityRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to AddressAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to AlternativeSolutionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Approval (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ApprovalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ApprovalRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ApprovingPersonOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to AssemblyViewRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElementRealization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownElementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownVersionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to BreakdownVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Certification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to CertificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Class (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ClassString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Classification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Condition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ConditionalConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ConfiguredAssemblyEffectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Contract (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ContractAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DateAndPersonAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DateTimeAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Descriptor (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DescriptorRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DocumentAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DocumentDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DocumentDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DocumentVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Effectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to EffectivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to EventAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ExternalClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ExternalClassSystem (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ExternalOwlClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ExternalPropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to File (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to FrozenAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to GeometricRepresentation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Identifier (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IdentifierRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IdentifierSet (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IdentifierString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualAssemblyRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualPartTestResult (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualPartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualPartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IndividualPartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to InformationUsageRight (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to InformationUsageRightAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to MaterialIdentification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to MaterialPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ModelPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to OccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Organization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to OrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartToIndividualPartAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PartViewToIndividualPartViewAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Person (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PersonInOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PersonInOrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProcessOperationDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProcessOperationOccurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProcessOperationResourceAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProcessPlan (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProductConcept (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ProjectAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyDefinitionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyDefinitionString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyValue (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyValueAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to PropertyValueRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Proxy (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementSource (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to RequirementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SecurityClassification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SecurityClassificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SetMembership (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Specification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationCategory (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationCategoryAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationInclusion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SpecificationInclusionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to StyledModel (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to SubsetMember (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to TimeIntervalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to ViewOccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to WorkOrder (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to WorkOrderAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to WorkRequest (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to WorkRequestAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DateTimeString (as earliestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Duration (as earliestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Event (as earliestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DateTimeString (as latestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Duration (as latestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Event (as latestEnd)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to DateTimeString (as start)";"NO MAPPING PROVIDED";;;
;"RetentionPeriod to Event (as start)";"NO MAPPING PROVIDED";;;
"TimeInterval";;"NO MAPPING PROVIDED";;;
;"TimeInterval to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"TimeInterval to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"TimeInterval to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"TimeInterval to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"TimeInterval to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"TimeInterval to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
