"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"LocalizedString";"";"";"";"";""
"";"LocalizedString to Language (as language)";"";"";"";""
"";"LocalizedString to CharacterString (as text)";"";"";"";""
