BO;Attribute;ARM Element;Source;Rules;Reference path
;RequirementView to Descriptor (as description);PATH;;;"Requirement_view_definition <=
Product_view_definition
/description_AS_Descriptor(Product_view_definition)/"
;RequirementView to DescriptorSet (as description);PATH;;;"Requirement_view_definition <=
Product_view_definition
/description_AS_DescriptorSet(Product_view_definition)/"
;RequirementView to LocalizedString (as description);PATH;;;"Requirement_view_definition <=
Product_view_definition
/description_AS_LocalizedString(Product_view_definition)/"
;RequirementView to TranslatedStringSet (as description);PATH;;;"Requirement_view_definition <=
Product_view_definition
/description_AS_TranslatedStringSet(Product_view_definition)/"
;RequirementView to Identifier (as id);PATH;;;"Requirement_view_definition <=
Product_view_definition
/id_AS_Identifier(Product_view_definition)/"
;RequirementView to IdentifierSet (as id);PATH;;;"Requirement_view_definition <=
Product_view_definition
/id_AS_IdentifierSet(Product_view_definition)/"
;RequirementView to IdentifierString (as id);Product_view_definition.id;442;;"Requirement_view_definition <=
Product_view_definition
Product_view_definition.id"
;RequirementView to ViewContext (as initialContext);PATH;;;"Requirement_view_definition <=
Product_view_definition
Product_view_definition.initial_context ->
/MAPPING_OF(ViewContext)/"
;RequirementView to ExternalItem (as sameAs);PATH;;;"Requirement_view_definition <=
Product_view_definition
/sameAs_AS_ExternalItem(Product_view_definition)/"
;RequirementView to ExternalOwlObject (as sameAs);PATH;;;"Requirement_view_definition <=
Product_view_definition
/sameAs_AS_ExternalOWLObject(Product_view_definition)/"
;RequirementView to Proxy (as sameAs);PATH;;;"Requirement_view_definition <=
Product_view_definition
/sameAs_AS_Proxy(Product_view_definition)/"
;RequirementView to ProxyString (as sameAs);PATH;;;"Requirement_view_definition <=
Product_view_definition
/sameAs_AS_ProxyString(Product_view_definition)/"
RequirementViewRelationship;;Requirement_view_definition_relationship;442;;"Requirement_view_definition_relationship <=
View_definition_relationship"
;RequirementViewRelationship to Classification (as classifiedAs);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/classifiedAs_AS_Classification(View_definition_relationship)/"
;RequirementViewRelationship to CharacterString (as description);View_definition_relationship.description;442;;"Requirement_view_definition_relationship <=
View_definition_relationship
View_definition_relationship.description"
;RequirementViewRelationship to Descriptor (as description);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/description_AS_Descriptor(View_definition_relationship)/"
;RequirementViewRelationship to DescriptorSet (as description);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/description_AS_DescriptorSet(View_definition_relationship)/"
;RequirementViewRelationship to LocalizedString (as description);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/description_AS_LocalizedString(View_definition_relationship)/"
;RequirementViewRelationship to TranslatedStringSet (as description);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/description_AS_TranslatedStringSet(View_definition_relationship)/"
;RequirementViewRelationship to Identifier (as id);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/id_AS_Identifier(View_definition_relationship)/"
;RequirementViewRelationship to IdentifierSet (as id);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/id_AS_IdentifierSet(View_definition_relationship)/"
;RequirementViewRelationship to IdentifierString (as id);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/id_AS_Identifier(View_definition_relationship)/"
;RequirementViewRelationship to RequirementView (as related);PATH;;;"Requirement_view_definition_relationship
Requirement_view_definition_relationship.related_view -> 
Requirement_view_definition"
;RequirementViewRelationship to RequirementView (as relating);PATH;;;"Requirement_view_definition_relationship
Requirement_view_definition_relationship.relating_view -> 
Requirement_view_definition"
;RequirementViewRelationship to Class (as relationType);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/TYPEINFO_AS_Class(View_definition_relationship, 'relation type')/"
;RequirementViewRelationship to ClassString (as relationType);View_definition_relationship.relation_type;442;;
;RequirementViewRelationship to ExternalClass (as relationType);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/TYPEINFO_AS_ExternalClass(View_definition_relationship, 'relation type')/"
;RequirementViewRelationship to ExternalOwlClass (as relationType);PATH;;;"Requirement_view_definition_relationship <=
View_definition_relationship
/TYPEINFO_AS_ExternalOwlClass(View_definition_relationship, 'relation type')/"
