BO;Attribute;ARM Element;Source;Rules;Reference path
;Breakdown to TranslatedStringSet (as name);PATH;;;"Breakdown <= 
Product
string_select = Breakdown
string_select <-
Attribute_translation_assignment[i].considered_instance
Attribute_translation_assignment[i]
{Attribute_translation_assignment[i].considered_attribute='name'}"
;Breakdown to ExternalItem (as sameAs);PATH;;;"Breakdown <= 
Product
/sameAs_AS_ExternalItem(Product)/"
;Breakdown to ExternalOwlObject (as sameAs);PATH;;;"Breakdown <= 
Product
/sameAs_AS_ExternalOWLObject(Product)/"
;Breakdown to Proxy (as sameAs);PATH;;;"Breakdown <= 
Product
/sameAs_AS_Proxy(Product)/"
;Breakdown to ProxyString (as sameAs);PATH;;;"Breakdown <= 
Product
/sameAs_AS_ProxyString(Product)/"
;Breakdown to BreakdownVersion (as versions);PATH;;;"Breakdown <- 
Breakdown_version.of_product
Breakdown_version"
BreakdownContext;;Breakdown_context;442;;
;BreakdownContext to BreakdownVersion (as breakdownContext);;;;"Breakdown_context
Breakdown_context.breakdown ->
Breakdown_version"
;BreakdownContext to BreakdownElement (as breakdownElement);;;;"Breakdown_context
Breakdown_context.breakdown_element ->
Breakdown_element_definition
Breakdown_element_definition.defined_version ->
Breakdown_element_version
Breakdown_element_version.of_product ->
Breakdown_element"
;BreakdownContext to Classification (as classifiedAs);PATH;;;"Breakdown_context
/classifiedAs_AS_Classification(Breakdown_context)/"
;BreakdownContext to CharacterString (as description);Breakdown_context.description;442;;"Breakdown_context
Breakdown_element.description"
;BreakdownContext to Descriptor (as description);PATH;;;"Breakdown_context
/description_AS_Descriptor(Breakdown_context)/"
;BreakdownContext to DescriptorSet (as description);PATH;;;"Breakdown_context
/description_AS_DescriptorSet(Breakdown_context)/"
;BreakdownContext to LocalizedString (as description);PATH;;;"Breakdown_context
/description_AS_LocalizedString(Breakdown_context)/"
;BreakdownContext to TranslatedStringSet (as description);PATH;;;"Breakdown_context
/description_AS_TranslatedStringSet(Breakdown_context)/"
