BO;Attribute;ARM Element;Source;Rules;Reference path
;InformationUsageRightAssignment to RequirementView (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item =  Product_view_definition
Product_view_definition =>
Requirement_view_definition"
;InformationUsageRightAssignment to RetentionPeriod (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SecurityClassification (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(SecurityClassification)/"
;InformationUsageRightAssignment to SecurityClassificationAssignment (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(SecurityClassificationAssignment)/"
;InformationUsageRightAssignment to ShapeElement (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(ShapeElement)/"
;InformationUsageRightAssignment to ShapeElementRelationship (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(ShapeElementRelationship)/"
;InformationUsageRightAssignment to Specification (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SpecificationAssignment (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SpecificationCategory (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SpecificationConditionAssignment (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SpecificationInclusion (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SpecificationInclusionAssignment (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to StyledModel (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SuppliedObjectRelationship (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to SurfaceCondition (as isAssignedTo);NO MAPPING;;;
;InformationUsageRightAssignment to ViewOccurrenceRelationship (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(ViewOccurrenceRelationship)/"
;InformationUsageRightAssignment to WorkOrder (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(WorkOrder)/"
;InformationUsageRightAssignment to WorkRequest (as isAssignedTo);PATH;;;"Applied_information_usage_right
Applied_information_usage_right.item[i] -> 
information_usage_right_item
information_usage_right_item = /MAPPING_OF(WorkRequest)/"
;InformationUsageRightAssignment to Class (as role);PATH;;;"Applied_information_usage_right
/TYPEINFO_AS_Class(Applied_information_usage_right, 'role')/"
;InformationUsageRightAssignment to ClassString (as role);PATH;;;"Applied_information_usage_right
/TYPEINFO_AS_Class(Applied_information_usage_right, 'role')/"
;InformationUsageRightAssignment to ExternalClass (as role);PATH;;;"Applied_information_usage_right
/TYPEINFO_AS_ExternalClass(Applied_information_usage_right, 'role')/"
;InformationUsageRightAssignment to ExternalOwlClass (as role);PATH;;;"Applied_information_usage_right
/TYPEINFO_AS_ExternalOwlClass(Applied_information_usage_right, 'role')/"
InformationUsageRightRelationship;;Information_usage_right_relationship;ISO 10303-442;;
;InformationUsageRightRelationship to Classification (as classifiedAs);PATH;;;"Information_usage_right_relationship
/classifiedAs_AS_Classification(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to CharacterString (as description);PATH;;;"Information_usage_right_relationship
/description_AS_Descriptor(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to Descriptor (as description);PATH;;;"Information_usage_right_relationship
/description_AS_Descriptor(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to DescriptorSet (as description);PATH;;;"Information_usage_right_relationship
/description_AS_DescriptorSet(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to LocalizedString (as description);PATH;;;"Information_usage_right_relationship
/description_AS_LocalizedString(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to TranslatedStringSet (as description);PATH;;;"Information_usage_right_relationship
/description_AS_TranslatedStringSet(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to Identifier (as id);PATH;;;"Information_usage_right_relationship
/id_AS_Identifier(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to IdentifierSet (as id);PATH;;;"Information_usage_right_relationship
id_AS_IdentifierSet(Information_usage_right_relationship)"
;InformationUsageRightRelationship to IdentifierString (as id);PATH;;;"Information_usage_right_relationship
/id_AS_Identifier(Information_usage_right_relationship)/"
;InformationUsageRightRelationship to InformationUsageRight (as related);PATH;;;"Information_usage_right_relationship
Information_usage_right_relationship.related -> 
Information_usage_right"
;InformationUsageRightRelationship to InformationUsageRight (as relating);PATH;;;"Information_usage_right_relationship
Information_usage_right_relationship.relating -> 
Information_usage_right"
;InformationUsageRightRelationship to Class (as relationType);PATH;;;"Information_usage_right_relationship
/TYPEINFO_AS_Class(Information_usage_right_relationship, 'relation type')/"
;InformationUsageRightRelationship to ClassString (as relationType);Information_usage_right_relationship.relation_type;ISO 10303-442;;
;InformationUsageRightRelationship to ExternalClass (as relationType);PATH;;;"Information_usage_right_relationship
/TYPEINFO_AS_ExternalClass(Information_usage_right_relationship, 'relation type')/"
;InformationUsageRightRelationship to ExternalOwlClass (as relationType);PATH;;;"Information_usage_right_relationship
/TYPEINFO_AS_ExternalOwlClass(Information_usage_right_relationship, 'relation type')/"
