BO;Attribute;ARM Element;Source;Rules;Reference path
;ElementDelivery to BreakdownVersion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to BreakdownVersionAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to BreakdownVersionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to CertificationAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Class (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ClassString (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Condition (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ConditionAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ConditionalConfiguration (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ConfiguredAssemblyEffectivity (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Contract (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ContractAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DateAndPersonAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DateTimeAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Document (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DocumentAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DocumentDefinition (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DocumentDefinitionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DocumentVersion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to DocumentVersionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Effectivity (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to EffectivityAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Event (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to EventAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ExternalClass (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ExternalOwlClass (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to File (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to FrozenAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to GeometricRepresentation (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualAssemblyRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualPart (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualPartVersion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualPartVersionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualPartView (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to IndividualPartViewRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to InformationUsageRightAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to MaterialIdentification (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to MaterialPropertyAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ModelPropertyAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Occurrence (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to OccurrenceRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Organization (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to OrganizationOrPersonInOrganizationAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Part (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PartVersion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PartVersionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PartView (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PartViewRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Person (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PersonInOrganization (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProcessOperationDefinition (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProcessOperationOccurrence (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProcessOperationResourceAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProcessPlan (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProductClass (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProductConfiguration (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Project (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProjectAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ProjectRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PropertyDefinitionAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PropertyDefinitionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PropertyValue (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PropertyValueAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to PropertyValueRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Requirement (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to RequirementAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to RequirementVersion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to RequirementVersionRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to RequirementView (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to RequirementViewRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SecurityClassificationAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Specification (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationCategory (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationCategoryAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationConditionAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationInclusion (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to SpecificationInclusionAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to StyledModel (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to TimeIntervalAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to ViewOccurrenceRelationship (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to WorkOrderAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to WorkRequestAssignment (as deliverableElements);"NO MAPPING PROVIDED";;;
;ElementDelivery to Organization (as destination);"NO MAPPING PROVIDED";;;
;ElementDelivery to ValueWithUnit (as quantity);"NO MAPPING PROVIDED";;;
;ElementDelivery to Class (as role);"NO MAPPING PROVIDED";;;
;ElementDelivery to ClassString (as role);"NO MAPPING PROVIDED";;;
;ElementDelivery to ExternalClass (as role);"NO MAPPING PROVIDED";;;
;ElementDelivery to ExternalOwlClass (as role);"NO MAPPING PROVIDED";;;
PlannedActivity;;"NO MAPPING PROVIDED";;;
;PlannedActivity to DateTimeString (as plannedEndDate);"NO MAPPING PROVIDED";;;
;PlannedActivity to Duration (as plannedEndDate);"NO MAPPING PROVIDED";;;
;PlannedActivity to Event (as plannedEndDate);"NO MAPPING PROVIDED";;;
;PlannedActivity to DateTimeString (as plannedStartDate);"NO MAPPING PROVIDED";;;
;PlannedActivity to Event (as plannedStartDate);"NO MAPPING PROVIDED";;;
;PlannedActivity to Identifier (as versionId);"NO MAPPING PROVIDED";;;
;PlannedActivity to IdentifierSet (as versionId);"NO MAPPING PROVIDED";;;
;PlannedActivity to IdentifierString (as versionId);"NO MAPPING PROVIDED";;;
