"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"CertificationAssignment to Project (as assignedTo)";"";"";"";""
"";"CertificationAssignment to Requirement (as assignedTo)";"";"";"";""
"";"CertificationAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"CertificationAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"CertificationAssignment to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"CertificationAssignment to SupplierSolution (as assignedTo)";"";"";"";""
"";"CertificationAssignment to Classification (as classifiedAs)";"";"";"";""
"";"CertificationAssignment to CharacterString (as description)";"";"";"";""
"";"CertificationAssignment to Descriptor (as description)";"";"";"";""
"";"CertificationAssignment to DescriptorSet (as description)";"";"";"";""
"";"CertificationAssignment to LocalizedString (as description)";"";"";"";""
"";"CertificationAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"CertificationAssignment to Identifier (as id)";"";"";"";""
"";"CertificationAssignment to IdentifierSet (as id)";"";"";"";""
"";"CertificationAssignment to IdentifierString (as id)";"";"";"";""
"";"CertificationAssignment to Class (as role)";"";"";"";""
"";"CertificationAssignment to ClassString (as role)";"";"";"";""
"";"CertificationAssignment to ExternalClass (as role)";"";"";"";""
"";"CertificationAssignment to ExternalOwlClass (as role)";"";"";"";""
"Contract";"";"";"";"";""
"";"Contract to Classification (as classifiedAs)";"";"";"";""
"";"Contract to Class (as contractType)";"";"";"";""
"";"Contract to ClassString (as contractType)";"";"";"";""
"";"Contract to ExternalClass (as contractType)";"";"";"";""
"";"Contract to ExternalOwlClass (as contractType)";"";"";"";""
"";"Contract to CharacterString (as description)";"";"";"";""
"";"Contract to Descriptor (as description)";"";"";"";""
"";"Contract to DescriptorSet (as description)";"";"";"";""
"";"Contract to LocalizedString (as description)";"";"";"";""
"";"Contract to TranslatedStringSet (as description)";"";"";"";""
"";"Contract to Identifier (as id)";"";"";"";""
"";"Contract to IdentifierSet (as id)";"";"";"";""
"";"Contract to IdentifierString (as id)";"";"";"";""
"";"Contract to ExternalItem (as sameAs)";"";"";"";""
"";"Contract to ExternalOwlObject (as sameAs)";"";"";"";""
"";"Contract to Proxy (as sameAs)";"";"";"";""
"";"Contract to ProxyString (as sameAs)";"";"";"";""
"ContractAssignment";"";"";"";"";""
"";"ContractAssignment to Contract (as assignedContract)";"";"";"";""
"";"ContractAssignment to Activity (as assignedTo)";"";"";"";""
"";"ContractAssignment to ActivityMethod (as assignedTo)";"";"";"";""
"";"ContractAssignment to ActivityMethodAssignment (as assignedTo)";"";"";"";""
"";"ContractAssignment to ActivityMethodRelationship (as assignedTo)";"";"";"";""
"";"ContractAssignment to AlternativeSolution (as assignedTo)";"";"";"";""
"";"ContractAssignment to Breakdown (as assignedTo)";"";"";"";""
"";"ContractAssignment to BreakdownElement (as assignedTo)";"";"";"";""
"";"ContractAssignment to BreakdownElementVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to BreakdownVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to Classification (as assignedTo)";"";"";"";""
"";"ContractAssignment to Descriptor (as assignedTo)";"";"";"";""
"";"ContractAssignment to Document (as assignedTo)";"";"";"";""
"";"ContractAssignment to DocumentVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to ExchangeContextClassLibrary (as assignedTo)";"";"";"";""
"";"ContractAssignment to Identifier (as assignedTo)";"";"";"";""
"";"ContractAssignment to IndividualPart (as assignedTo)";"";"";"";""
"";"ContractAssignment to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to InformationUsageRight (as assignedTo)";"";"";"";""
"";"ContractAssignment to Organization (as assignedTo)";"";"";"";""
"";"ContractAssignment to Part (as assignedTo)";"";"";"";""
"";"ContractAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to PersonInOrganization (as assignedTo)";"";"";"";""
"";"ContractAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"ContractAssignment to Project (as assignedTo)";"";"";"";""
"";"ContractAssignment to Proxy (as assignedTo)";"";"";"";""
"";"ContractAssignment to Requirement (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementAssignment (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementCollectionRelationship (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementSource (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"ContractAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"ContractAssignment to WorkOrder (as assignedTo)";"";"";"";""
"";"ContractAssignment to WorkRequest (as assignedTo)";"";"";"";""
"";"ContractAssignment to Classification (as classifiedAs)";"";"";"";""
"";"ContractAssignment to CharacterString (as description)";"";"";"";""
"";"ContractAssignment to Descriptor (as description)";"";"";"";""
"";"ContractAssignment to DescriptorSet (as description)";"";"";"";""
"";"ContractAssignment to LocalizedString (as description)";"";"";"";""
"";"ContractAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"ContractAssignment to Identifier (as id)";"";"";"";""
"";"ContractAssignment to IdentifierSet (as id)";"";"";"";""
"";"ContractAssignment to IdentifierString (as id)";"";"";"";""
"";"ContractAssignment to Class (as role)";"";"";"";""
"";"ContractAssignment to ClassString (as role)";"";"";"";""
"";"ContractAssignment to ExternalClass (as role)";"";"";"";""
"";"ContractAssignment to ExternalOwlClass (as role)";"";"";"";""
"ContractRelationship";"";"";"";"";""
"";"ContractRelationship to Classification (as classifiedAs)";"";"";"";""
"";"ContractRelationship to CharacterString (as description)";"";"";"";""
"";"ContractRelationship to Descriptor (as description)";"";"";"";""
"";"ContractRelationship to DescriptorSet (as description)";"";"";"";""
"";"ContractRelationship to LocalizedString (as description)";"";"";"";""
"";"ContractRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"ContractRelationship to Identifier (as id)";"";"";"";""
"";"ContractRelationship to IdentifierSet (as id)";"";"";"";""
"";"ContractRelationship to IdentifierString (as id)";"";"";"";""
"";"ContractRelationship to Contract (as related)";"";"";"";""
"";"ContractRelationship to Contract (as relating)";"";"";"";""
"";"ContractRelationship to Class (as relationType)";"";"";"";""
"";"ContractRelationship to ClassString (as relationType)";"";"";"";""
"";"ContractRelationship to ExternalClass (as relationType)";"";"";"";""
"";"ContractRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"OrganizationInContract";"";"";"";"";""
"";"OrganizationInContract to Classification (as classifiedAs)";"";"";"";""
"";"OrganizationInContract to Organization (as contractedOrganization)";"";"";"";""
"";"OrganizationInContract to CharacterString (as description)";"";"";"";""
"";"OrganizationInContract to Descriptor (as description)";"";"";"";""
"";"OrganizationInContract to DescriptorSet (as description)";"";"";"";""
"";"OrganizationInContract to LocalizedString (as description)";"";"";"";""
"";"OrganizationInContract to TranslatedStringSet (as description)";"";"";"";""
"";"OrganizationInContract to Class (as organizationRole)";"";"";"";""
"";"OrganizationInContract to ClassString (as organizationRole)";"";"";"";""
"";"OrganizationInContract to ExternalClass (as organizationRole)";"";"";"";""
"";"OrganizationInContract to ExternalOwlClass (as organizationRole)";"";"";"";""
"";"OrganizationInContract to DateAndPersonOrganization (as signedBy)";"";"";"";""
"";"OrganizationInContract to Contract (as signedContracts)";"";"";"";""
"Project";"";"";"";"";""
"";"Project to DateTimeString (as actualEndDate)";"";"";"";""
"";"Project to DateTimeString (as actualStartDate)";"";"";"";""
"";"Project to Classification (as classifiedAs)";"";"";"";""
"";"Project to CharacterString (as description)";"";"";"";""
"";"Project to Descriptor (as description)";"";"";"";""
"";"Project to DescriptorSet (as description)";"";"";"";""
"";"Project to LocalizedString (as description)";"";"";"";""
"";"Project to TranslatedStringSet (as description)";"";"";"";""
"";"Project to Identifier (as id)";"";"";"";""
"";"Project to IdentifierSet (as id)";"";"";"";""
"";"Project to IdentifierString (as id)";"";"";"";""
"";"Project to CharacterString (as name)";"";"";"";""
"";"Project to Descriptor (as name)";"";"";"";""
"";"Project to DescriptorSet (as name)";"";"";"";""
"";"Project to LocalizedString (as name)";"";"";"";""
"";"Project to TranslatedStringSet (as name)";"";"";"";""
"";"Project to DateTimeString (as plannedEndDate)";"";"";"";""
"";"Project to Duration (as plannedEndDate)";"";"";"";""
"";"Project to Event (as plannedEndDate)";"";"";"";""
"";"Project to DateTimeString (as plannedStartDate)";"";"";"";""
"";"Project to Event (as plannedStartDate)";"";"";"";""
"";"Project to Organization (as responsibleOrganizations)";"";"";"";""
"";"Project to ExternalItem (as sameAs)";"";"";"";""
"";"Project to ExternalOwlObject (as sameAs)";"";"";"";""
"";"Project to Proxy (as sameAs)";"";"";"";""
"";"Project to ProxyString (as sameAs)";"";"";"";""
"ProjectAssignment";"";"";"";"";""
"";"ProjectAssignment to Project (as assignedProject)";"";"";"";""
"";"ProjectAssignment to Activity (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ActivityAssignment (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ActivityMethod (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ActivityMethodAssignment (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ActivityMethodRelationship (as assignedTo)";"";"";"";""
"";"ProjectAssignment to AlternativeSolution (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Breakdown (as assignedTo)";"";"";"";""
"";"ProjectAssignment to BreakdownElement (as assignedTo)";"";"";"";""
"";"ProjectAssignment to BreakdownElementVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to BreakdownVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Document (as assignedTo)";"";"";"";""
"";"ProjectAssignment to DocumentVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to IndividualPart (as assignedTo)";"";"";"";""
"";"ProjectAssignment to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Occurrence (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Part (as assignedTo)";"";"";"";""
"";"ProjectAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ProductConcept (as assignedTo)";"";"";"";""
"";"ProjectAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"ProjectAssignment to PropertyValue (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Requirement (as assignedTo)";"";"";"";""
"";"ProjectAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"ProjectAssignment to Classification (as classifiedAs)";"";"";"";""
"";"ProjectAssignment to CharacterString (as description)";"";"";"";""
"";"ProjectAssignment to Descriptor (as description)";"";"";"";""
"";"ProjectAssignment to DescriptorSet (as description)";"";"";"";""
"";"ProjectAssignment to LocalizedString (as description)";"";"";"";""
"";"ProjectAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"ProjectAssignment to Identifier (as id)";"";"";"";""
"";"ProjectAssignment to IdentifierSet (as id)";"";"";"";""
"";"ProjectAssignment to IdentifierString (as id)";"";"";"";""
"";"ProjectAssignment to Class (as role)";"";"";"";""
"";"ProjectAssignment to ClassString (as role)";"";"";"";""
"";"ProjectAssignment to ExternalClass (as role)";"";"";"";""
"";"ProjectAssignment to ExternalOwlClass (as role)";"";"";"";""
"ProjectRelationship";"";"";"";"";""
"";"ProjectRelationship to Classification (as classifiedAs)";"";"";"";""
"";"ProjectRelationship to CharacterString (as description)";"";"";"";""
"";"ProjectRelationship to Descriptor (as description)";"";"";"";""
"";"ProjectRelationship to DescriptorSet (as description)";"";"";"";""
"";"ProjectRelationship to LocalizedString (as description)";"";"";"";""
"";"ProjectRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"ProjectRelationship to Identifier (as id)";"";"";"";""
"";"ProjectRelationship to IdentifierSet (as id)";"";"";"";""
"";"ProjectRelationship to IdentifierString (as id)";"";"";"";""
"";"ProjectRelationship to Project (as related)";"";"";"";""
"";"ProjectRelationship to Project (as relating)";"";"";"";""
