"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"BreakdownElementVersionRelationship to BreakdownElementVersion (as relating)";"";"";"";""
"";"BreakdownElementVersionRelationship to Class (as relationType)";"";"";"";""
"";"BreakdownElementVersionRelationship to ClassString (as relationType)";"";"";"";""
"";"BreakdownElementVersionRelationship to ExternalClass (as relationType)";"";"";"";""
"";"BreakdownElementVersionRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"BreakdownElementView";"";"";"";"";""
"";"BreakdownElementView to ViewContext (as additionalContexts)";"";"";"";""
"";"BreakdownElementView to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownElementView to GeometricModel (as definingGeometry)";"";"";"";""
"";"BreakdownElementView to CharacterString (as description)";"";"";"";""
"";"BreakdownElementView to Descriptor (as description)";"";"";"";""
"";"BreakdownElementView to DescriptorSet (as description)";"";"";"";""
"";"BreakdownElementView to LocalizedString (as description)";"";"";"";""
"";"BreakdownElementView to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownElementView to Identifier (as id)";"";"";"";""
"";"BreakdownElementView to IdentifierSet (as id)";"";"";"";""
"";"BreakdownElementView to IdentifierString (as id)";"";"";"";""
"";"BreakdownElementView to ViewContext (as initialContext)";"";"";"";""
"";"BreakdownElementView to ExternalItem (as sameAs)";"";"";"";""
"";"BreakdownElementView to ExternalOwlObject (as sameAs)";"";"";"";""
"";"BreakdownElementView to Proxy (as sameAs)";"";"";"";""
"";"BreakdownElementView to ProxyString (as sameAs)";"";"";"";""
"BreakdownElementViewRelationship";"";"";"";"";""
"";"BreakdownElementViewRelationship to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownElementViewRelationship to CharacterString (as description)";"";"";"";""
"";"BreakdownElementViewRelationship to Descriptor (as description)";"";"";"";""
"";"BreakdownElementViewRelationship to DescriptorSet (as description)";"";"";"";""
"";"BreakdownElementViewRelationship to LocalizedString (as description)";"";"";"";""
"";"BreakdownElementViewRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownElementViewRelationship to Identifier (as id)";"";"";"";""
"";"BreakdownElementViewRelationship to IdentifierSet (as id)";"";"";"";""
"";"BreakdownElementViewRelationship to IdentifierString (as id)";"";"";"";""
"";"BreakdownElementViewRelationship to BreakdownElementView (as related)";"";"";"";""
"";"BreakdownElementViewRelationship to BreakdownElementView (as relating)";"";"";"";""
"";"BreakdownElementViewRelationship to Class (as relationType)";"";"";"";""
"";"BreakdownElementViewRelationship to ClassString (as relationType)";"";"";"";""
"";"BreakdownElementViewRelationship to ExternalClass (as relationType)";"";"";"";""
"";"BreakdownElementViewRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"BreakdownRelationship";"";"";"";"";""
"";"BreakdownRelationship to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownRelationship to CharacterString (as description)";"";"";"";""
"";"BreakdownRelationship to Descriptor (as description)";"";"";"";""
"";"BreakdownRelationship to DescriptorSet (as description)";"";"";"";""
"";"BreakdownRelationship to LocalizedString (as description)";"";"";"";""
"";"BreakdownRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownRelationship to Identifier (as id)";"";"";"";""
"";"BreakdownRelationship to IdentifierSet (as id)";"";"";"";""
"";"BreakdownRelationship to IdentifierString (as id)";"";"";"";""
"";"BreakdownRelationship to Breakdown (as related)";"";"";"";""
"";"BreakdownRelationship to Breakdown (as relating)";"";"";"";""
"";"BreakdownRelationship to Class (as relationType)";"";"";"";""
"";"BreakdownRelationship to ClassString (as relationType)";"";"";"";""
"";"BreakdownRelationship to ExternalClass (as relationType)";"";"";"";""
"";"BreakdownRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"BreakdownVersion";"";"";"";"";""
"";"BreakdownVersion to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownVersion to CharacterString (as description)";"";"";"";""
"";"BreakdownVersion to Descriptor (as description)";"";"";"";""
"";"BreakdownVersion to DescriptorSet (as description)";"";"";"";""
"";"BreakdownVersion to LocalizedString (as description)";"";"";"";""
"";"BreakdownVersion to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownVersion to Identifier (as id)";"";"";"";""
"";"BreakdownVersion to IdentifierSet (as id)";"";"";"";""
"";"BreakdownVersion to IdentifierString (as id)";"";"";"";""
"";"BreakdownVersion to ExternalItem (as sameAs)";"";"";"";""
"";"BreakdownVersion to ExternalOwlObject (as sameAs)";"";"";"";""
"";"BreakdownVersion to Proxy (as sameAs)";"";"";"";""
"";"BreakdownVersion to ProxyString (as sameAs)";"";"";"";""
"BreakdownVersionAssignment";"";"";"";"";""
"";"BreakdownVersionAssignment to BreakdownVersion (as assignedBreakdownVersion)";"";"";"";""
"";"BreakdownVersionAssignment to DocumentDefinition (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to Occurrence (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to PartView (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to ProductClass (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"BreakdownVersionAssignment to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownVersionAssignment to CharacterString (as description)";"";"";"";""
"";"BreakdownVersionAssignment to Descriptor (as description)";"";"";"";""
"";"BreakdownVersionAssignment to DescriptorSet (as description)";"";"";"";""
"";"BreakdownVersionAssignment to LocalizedString (as description)";"";"";"";""
"";"BreakdownVersionAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownVersionAssignment to Identifier (as id)";"";"";"";""
"";"BreakdownVersionAssignment to IdentifierSet (as id)";"";"";"";""
"";"BreakdownVersionAssignment to IdentifierString (as id)";"";"";"";""
"";"BreakdownVersionAssignment to Class (as role)";"";"";"";""
"";"BreakdownVersionAssignment to ClassString (as role)";"";"";"";""
"";"BreakdownVersionAssignment to ExternalClass (as role)";"";"";"";""
"";"BreakdownVersionAssignment to ExternalOwlClass (as role)";"";"";"";""
"BreakdownVersionRelationship";"";"";"";"";""
"";"BreakdownVersionRelationship to Classification (as classifiedAs)";"";"";"";""
"";"BreakdownVersionRelationship to CharacterString (as description)";"";"";"";""
"";"BreakdownVersionRelationship to Descriptor (as description)";"";"";"";""
"";"BreakdownVersionRelationship to DescriptorSet (as description)";"";"";"";""
"";"BreakdownVersionRelationship to LocalizedString (as description)";"";"";"";""
"";"BreakdownVersionRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"BreakdownVersionRelationship to Identifier (as id)";"";"";"";""
"";"BreakdownVersionRelationship to IdentifierSet (as id)";"";"";"";""
"";"BreakdownVersionRelationship to IdentifierString (as id)";"";"";"";""
"";"BreakdownVersionRelationship to BreakdownVersion (as related)";"";"";"";""
"";"BreakdownVersionRelationship to BreakdownVersion (as relating)";"";"";"";""
"";"BreakdownVersionRelationship to Class (as relationType)";"";"";"";""
"";"BreakdownVersionRelationship to ClassString (as relationType)";"";"";"";""
"";"BreakdownVersionRelationship to ExternalClass (as relationType)";"";"";"";""
"";"BreakdownVersionRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"ComponentPlacement";"";"";"";"";""
"";"ComponentPlacement to BreakdownElementView (as placedComponent)";"";"";"";""
"";"ComponentPlacement to CartesianTransformation (as placement)";"";"";"";""
"";"ComponentPlacement to GeometricRepresentationRelationshipWithPlacementTransformation (as placement)";"";"";"";""
"";"ComponentPlacement to BreakdownElementView (as referenceComponent)";"";"";"";""
"FinalSolution";"";"";"";"";""
"";"FinalSolution to IndividualPartView (as specifications)";"";"";"";""
"";"FinalSolution to PartView (as specifications)";"";"";"";""
"";"FinalSolution to RequirementView (as specifications)";"";"";"";""
"";"FinalSolution to Class (as status)";"";"";"";""
"";"FinalSolution to ClassString (as status)";"";"";"";""
"";"FinalSolution to ExternalClass (as status)";"";"";"";""
"";"FinalSolution to ExternalOwlClass (as status)";"";"";"";""
"FunctionalBreakdown";"";"";"";"";""
"";"FunctionalBreakdown to ClassString (as breakdownType)";"";"";"";""
"FunctionalBreakdownElementViewAssociation";"";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to BreakdownElementView (as associatedFunctionalElement)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to AlternativeSolution (as associatedPhysicalElement)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to BreakdownElement (as associatedPhysicalElement)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to PartView (as associatedPhysicalElement)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to Classification (as classifiedAs)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to CharacterString (as description)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to Descriptor (as description)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to DescriptorSet (as description)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to LocalizedString (as description)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to TranslatedStringSet (as description)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to Class (as role)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to ClassString (as role)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to ExternalClass (as role)";"";"";"";""
"";"FunctionalBreakdownElementViewAssociation to ExternalOwlClass (as role)";"";"";"";""
"InZone";"";"";"";"";""
"";"InZone to Classification (as classifiedAs)";"";"";"";""
"";"InZone to CharacterString (as description)";"";"";"";""
"";"InZone to Descriptor (as description)";"";"";"";""
"";"InZone to DescriptorSet (as description)";"";"";"";""
"";"InZone to LocalizedString (as description)";"";"";"";""
"";"InZone to TranslatedStringSet (as description)";"";"";"";""
"";"InZone to ActivityMethod (as locatedItem)";"";"";"";""
"";"InZone to ActivityMethodAssignment (as locatedItem)";"";"";"";""
"";"InZone to BreakdownElementView (as locatedItem)";"";"";"";""
"";"InZone to DocumentDefinition (as locatedItem)";"";"";"";""
"";"InZone to IndividualPartView (as locatedItem)";"";"";"";""
"";"InZone to PartView (as locatedItem)";"";"";"";""
"";"InZone to RequirementView (as locatedItem)";"";"";"";""
"";"InZone to BreakdownElementView (as zone)";"";"";"";""
"OccurrencePlacement";"";"";"";"";""
"";"OccurrencePlacement to SingleOccurrence (as placedInstance)";"";"";"";""
"";"OccurrencePlacement to CartesianTransformation (as placement)";"";"";"";""
"";"OccurrencePlacement to GeometricRepresentationRelationshipWithPlacementTransformation (as placement)";"";"";"";""
"";"OccurrencePlacement to BreakdownElementView (as referenceComponent)";"";"";"";""
"PhysicalBreakdown";"";"";"";"";""
"";"PhysicalBreakdown to ClassString (as breakdownType)";"";"";"";""
"SupplierSolution";"";"";"";"";""
"";"probabilityRate";"";"";"";""
"";"SupplierSolution to Organization (as supplier)";"";"";"";""
"SystemBreakdown";"";"";"";"";""
"";"SystemBreakdown to ClassString (as breakdownType)";"";"";"";""
"TechnicalSolution";"";"";"";"";""
"ZonalBreakdown";"";"";"";"";""
"";"ZonalBreakdown to ClassString (as breakdownType)";"";"";"";""
