"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"ActivityMethodAssignment to AddressAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to AlternativeSolution (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ApprovalAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Breakdown (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownElement (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownElementVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownElementVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownElementView (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownElementViewRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownVersionAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to BreakdownVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to CertificationAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ConditionAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Contract (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ContractAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DateAndPersonAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DateTimeAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Document (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DocumentAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DocumentDefinition (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DocumentDefinitionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DocumentVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to DocumentVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to EffectivityAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to EventAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to File (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to FrozenAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to IndividualPart (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to IndividualPartVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to IndividualPartViewRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to InformationUsageRightAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to MaterialPropertyAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ModelPropertyAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Organization (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Part (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PartVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PartView (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PartViewRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Person (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PersonInOrganization (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ProcessOperationResourceAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ProductClass (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Project (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to ProjectAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PropertyDefinitionAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PropertyDefinitionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PropertyValueAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PropertyValueAssignmentRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to PropertyValueRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Requirement (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to RequirementAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to SecurityClassificationAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to SpecificationAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to SpecificationCategoryAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to SpecificationConditionAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to SpecificationInclusionAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to TimeIntervalAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to WorkOrderAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to WorkRequest (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to WorkRequestAssignment (as assignedTo)";"";"";"";""
"";"ActivityMethodAssignment to Classification (as classifiedAs)";"";"";"";""
"";"ActivityMethodAssignment to CharacterString (as description)";"";"";"";""
"";"ActivityMethodAssignment to Descriptor (as description)";"";"";"";""
"";"ActivityMethodAssignment to DescriptorSet (as description)";"";"";"";""
"";"ActivityMethodAssignment to LocalizedString (as description)";"";"";"";""
"";"ActivityMethodAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"ActivityMethodAssignment to Identifier (as id)";"";"";"";""
"";"ActivityMethodAssignment to IdentifierSet (as id)";"";"";"";""
"";"ActivityMethodAssignment to IdentifierString (as id)";"";"";"";""
"";"ActivityMethodAssignment to Class (as role)";"";"";"";""
"";"ActivityMethodAssignment to ClassString (as role)";"";"";"";""
"";"ActivityMethodAssignment to ExternalClass (as role)";"";"";"";""
"";"ActivityMethodAssignment to ExternalOwlClass (as role)";"";"";"";""
"ActivityMethodRelationship";"";"";"";"";""
"";"ActivityMethodRelationship to Classification (as classifiedAs)";"";"";"";""
"";"ActivityMethodRelationship to CharacterString (as description)";"";"";"";""
"";"ActivityMethodRelationship to Descriptor (as description)";"";"";"";""
"";"ActivityMethodRelationship to DescriptorSet (as description)";"";"";"";""
"";"ActivityMethodRelationship to LocalizedString (as description)";"";"";"";""
"";"ActivityMethodRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"ActivityMethodRelationship to Identifier (as id)";"";"";"";""
"";"ActivityMethodRelationship to IdentifierSet (as id)";"";"";"";""
"";"ActivityMethodRelationship to IdentifierString (as id)";"";"";"";""
"";"ActivityMethodRelationship to ActivityMethod (as related)";"";"";"";""
"";"ActivityMethodRelationship to ActivityMethod (as relating)";"";"";"";""
"";"ActivityMethodRelationship to Class (as relationType)";"";"";"";""
"";"ActivityMethodRelationship to ClassString (as relationType)";"";"";"";""
"";"ActivityMethodRelationship to ExternalClass (as relationType)";"";"";"";""
"";"ActivityMethodRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"ActivityRelationship";"";"";"";"";""
"";"ActivityRelationship to Classification (as classifiedAs)";"";"";"";""
"";"ActivityRelationship to CharacterString (as description)";"";"";"";""
"";"ActivityRelationship to Descriptor (as description)";"";"";"";""
"";"ActivityRelationship to DescriptorSet (as description)";"";"";"";""
"";"ActivityRelationship to LocalizedString (as description)";"";"";"";""
"";"ActivityRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"ActivityRelationship to Identifier (as id)";"";"";"";""
"";"ActivityRelationship to IdentifierSet (as id)";"";"";"";""
"";"ActivityRelationship to IdentifierString (as id)";"";"";"";""
"";"ActivityRelationship to Activity (as related)";"";"";"";""
"";"ActivityRelationship to Activity (as relating)";"";"";"";""
"";"ActivityRelationship to Class (as relationType)";"";"";"";""
"";"ActivityRelationship to ClassString (as relationType)";"";"";"";""
"";"ActivityRelationship to ExternalClass (as relationType)";"";"";"";""
"";"ActivityRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"ActualActivity";"";"";"";"";""
"";"ActualActivity to DateTimeString (as actualEndDate)";"";"";"";""
"";"ActualActivity to DateTimeString (as actualStartDate)";"";"";"";""
"DirectedActualActivity";"";"";"";"";""
"";"DirectedActualActivity to WorkOrder (as directive)";"";"";"";""
"DirectedPlannedActivity";"";"";"";"";""
"";"DirectedPlannedActivity to WorkOrder (as directive)";"";"";"";""
"ElementDelivery";"";"";"";"";""
"";"ElementDelivery to Activity (as associatedActivity)";"";"";"";""
"";"ElementDelivery to Activity (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ActivityAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ActivityMethod (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ActivityMethodAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ActivityRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AddressAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AlternatePartRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AlternativeSolution (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ApprovalAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AssemblyOccurrenceRelationshipSubstitution (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AssemblyViewRelationshipSubstitution (as deliverableElements)";"";"";"";""
"";"ElementDelivery to AssignmentObjectRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Breakdown (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElement (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElementRealization (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElementVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElementVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElementView (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownElementViewRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownVersionAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to BreakdownVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to CertificationAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Class (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ClassString (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Condition (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ConditionAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ConditionalConfiguration (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ConfiguredAssemblyEffectivity (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Contract (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ContractAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DateAndPersonAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DateTimeAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Document (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DocumentAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DocumentDefinition (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DocumentDefinitionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DocumentVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to DocumentVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Effectivity (as deliverableElements)";"";"";"";""
"";"ElementDelivery to EffectivityAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Event (as deliverableElements)";"";"";"";""
"";"ElementDelivery to EventAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ExternalClass (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ExternalOwlClass (as deliverableElements)";"";"";"";""
"";"ElementDelivery to File (as deliverableElements)";"";"";"";""
"";"ElementDelivery to FrozenAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to GeometricModel (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualAssemblyRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualPart (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualPartVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualPartVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualPartView (as deliverableElements)";"";"";"";""
"";"ElementDelivery to IndividualPartViewRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to InformationUsageRightAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to MaterialIdentification (as deliverableElements)";"";"";"";""
"";"ElementDelivery to MaterialPropertyAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ModelPropertyAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Occurrence (as deliverableElements)";"";"";"";""
"";"ElementDelivery to OccurrenceRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Organization (as deliverableElements)";"";"";"";""
"";"ElementDelivery to OrganizationOrPersonInOrganizationAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Part (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PartVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PartVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PartView (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PartViewRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Person (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PersonInOrganization (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProcessOperationDefinition (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProcessOperationOccurrence (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProcessOperationResourceAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProcessPlan (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProductClass (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProductConfiguration (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Project (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProjectAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ProjectRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PropertyDefinitionAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PropertyDefinitionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PropertyValue (as deliverableElements)";"";"";"";""
"";"ElementDelivery to PropertyValueAssignment (as deliverableElements)";"";"";"";""
